Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
Iraq,IRQ,Pullorum disease,2006,89452.0,89452.0,88867.0824410234,90039.47652723071,0.00178904,0.001777341648820468,0.0018007895305446142,None,2006
Israel,ISR,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,26350.0,26350.0,25975.86944946502,26731.80690188693,0.0001268305596669194,0.0001250297556019158,0.0001286683123443771,None,2006
Israel,ISR,Newcastle disease (velogenic),2006,147955.0,153072.56666666665,150994.80136367574,155172.2289860347,0.00036839239658415857,0.0003633919385910875,0.00037344555307518306,Adjusted_Susceptible_Cases,2005-2011
Italy,ITA,Fowl cholera (-2011),2006,26.0,23.91521552492184,13.155093992164568,39.366998813814796,4.679650898043006e-08,2.5741456249942897e-08,7.703205148218225e-08,None,2005
Italy,ITA,Fowl typhoid,2006,50.0,45.99079908638815,34.39261217639146,59.94247620864578,1.7998657300165407e-07,1.3459666988121037e-07,2.34586940960991e-07,None,2005
Italy,ITA,Low pathogenic avian influenza (poultry) (2006-2021),2006,939.0,939.0,880.2132674225039,1000.3455479534252,3.674808774926768e-06,3.4447448763910323e-06,3.914886685386766e-06,None,2006
Italy,ITA,Pullorum disease,2006,2.0,1.8396319634555263,0.10491619444987549,8.09204200228514,3.5997314600330817e-09,2.052965665582138e-10,1.5834242256162625e-08,None,2005
Italy,ITA,Salmonellosis (S. abortusovis),2006,76.0,76.0,46.12401168901581,118.58949838009846,2.9742861224114417e-07,1.805079051007669e-07,4.6410407802060657e-07,None,2006
Jamaica,JAM,New world screwworm (Cochliomyia hominivorax),2006,2.0,2.5,0.3894991011704147,10.570564023307998,3.240440699935191e-08,5.0485949600831465e-09,1.3701314352959168e-07,Adjusted_Susceptible_Cases,2005-2007
Jordan,JOR,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,21.0,21.0,13.249958136570868,31.304046039947472,2.972756807259189e-07,1.8756620593519203e-07,4.431395998095662e-07,None,2006
Japan,JPN,Avian infectious bronchitis,2006,21393.0,19579.81826825367,19033.54593052473,20150.97893731218,1.9609389227208303e-05,1.9062291866659654e-05,2.01814125073733e-05,Adjusted_Susceptible_Cases,2005-2017
Japan,JPN,Avian infectious laryngotracheitis,2006,7319.0,7344.877345209252,7087.844896604352,7617.160967582012,7.355970148192726e-06,7.098549509264322e-06,7.628664994393557e-06,Adjusted_Susceptible_Cases,2005-2022
Japan,JPN,Fowl pox (-2005),2006,2479.0,2672.211685884765,2503.5093188749784,2870.7202221276693,2.6762474670650994e-06,2.50729031266648e-06,2.8750558062835445e-06,None,2005
Japan,JPN,Infectious bursal disease (Gumboro disease),2006,298.0,421.3612726983534,355.15001147110365,501.8756545646464,4.219976451472355e-07,3.556863865420091e-07,5.026336260727642e-07,Adjusted_Susceptible_Cases,2005-2017
Japan,JPN,Marek's disease (-2011),2006,2936.0,2937.3092720621285,2598.3999792986915,3377.2222391385344,2.9417454241617644e-06,2.6023242843194454e-06,3.38232278189363e-06,Adjusted_Susceptible_Cases,2005-2011
Japan,JPN,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2006,615.0,615.0,560.4332982500055,677.1975452184138,6.159288206615576e-07,5.612797080497445e-07,6.782203014329746e-07,None,2006
Japan,JPN,Newcastle disease (velogenic),2006,500.0,500.0,457.44399318296126,545.1147720004254,1.0015102774984676e-06,9.162697211053494e-07,1.0918760931493201e-06,None,2006
Kazakhstan,KAZ,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,400.0,478.20829376384927,432.8618751093364,526.613745895633,1.2662234884457106e-05,1.1461530062604064e-05,1.3943938302348191e-05,None,2005
Kenya,KEN,Fowl cholera (-2011),2006,1.0,1.0,0.057031078245021974,4.398728747398595,4.322268326417704e-08,2.4650362311990826e-09,1.9012485941383969e-07,None,2006
Kenya,KEN,Fowl typhoid,2006,10.0,10.0,1.3636096356662004,35.94192211176005,2.161134163208852e-07,2.9469433689190018e-08,7.767531576711629e-07,None,2006
Kenya,KEN,Infectious bursal disease (Gumboro disease),2006,17.0,17.0,4.063689051749274,47.44031256179426,3.6739280774550485e-07,8.782177238393142e-08,1.0252488019059964e-06,None,2006
Kenya,KEN,Marek's disease (-2011),2006,3.0,3.0,0.745986221515698,7.77644309885767,1.2966804979253113e-07,3.224352617201323e-08,3.3611873698382045e-07,None,2006
Kenya,KEN,Newcastle disease (velogenic),2006,63.0,63.0,32.78016276320367,115.82849665872155,1.3615145228215768e-06,7.084232962310614e-07,2.503209212022855e-06,None,2006
Kenya,KEN,Pullorum disease,2006,1.0,1.0,0.05703107824502195,4.398728747398593,4.322268326417704e-08,2.465036231199082e-09,1.901248594138396e-07,None,2006
Kyrgyzstan,KGZ,Pullorum disease,2006,11.0,10.391604303086998,4.014153759870831,21.564711558636112,1.2862488306828813e-06,4.968627008133223e-07,2.6692302956598726e-06,None,2005
Cambodia,KHM,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,2164.0,2164.0,2001.613256903955,2336.6217135736943,4.82647872245517e-05,4.464299350753759e-05,5.2114856668161616e-05,None,2006
Korea (Rep. of),KOR,Avian infectious bronchitis,2006,287437.0,287437.0,284036.72210984747,290870.54376754013,0.0003763860590093181,0.00037193354525983204,0.00038088213295630626,None,2006
Korea (Rep. of),KOR,Duck virus hepatitis,2006,145040.0,145040.0,143572.5063711819,146520.2882779105,0.00018992347540056255,0.000188001857294431,0.0001918618475347012,None,2006
Korea (Rep. of),KOR,Fowl cholera (-2011),2006,400.0,400.0,362.0697346776622,440.4890109711793,1.0475646740240626e-06,9.482286589539601e-07,1.153601817973013e-06,None,2006
Korea (Rep. of),KOR,Fowl typhoid,2006,2359014.0,2456885.058565706,2448524.5194848394,2465279.1670886683,0.0032171824943637174,0.003206234737617575,0.003228174208811941,None,2005-2006
Korea (Rep. of),KOR,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,148086.0,148086.0,147170.54580043885,149006.5720988418,0.0003878241557938183,0.0003854266620934502,0.0003902350528204155,None,2006
Korea (Rep. of),KOR,Infectious bursal disease (Gumboro disease),2006,240200.0,240200.0,237870.95498987514,242559.75147888868,0.0003145312933757248,0.00031148151177970125,0.00031762128373667454,None,2006
Korea (Rep. of),KOR,Low pathogenic avian influenza (poultry) (2006-2021),2006,9762.0,9762.0,9427.476278676728,10109.308607810946,1.2782907934778623e-05,1.2344863893426961e-05,1.3237693220437654e-05,None,2006
Korea (Rep. of),KOR,Marek's disease (-2011),2006,113438.0,113438.0,111602.06656851125,115302.06419960989,0.000148542051864927,0.00014613797810656776,0.00015098296162195733,None,2006
Korea (Rep. of),KOR,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2006,56320.0,56320.0,55728.38413863433,56919.29236750522,7.374855305129401e-05,7.297385820509525e-05,7.453329994330739e-05,None,2006
Korea (Rep. of),KOR,Newcastle disease (velogenic),2006,538123.0,550742.2636011584,547438.4600734708,554066.841117172,0.0007211726748007773,0.0007168464899688753,0.0007255260622530655,None,2005-2006
Korea (Rep. of),KOR,Pullorum disease,2006,7000.0,7000.0,6837.294641033703,7165.264277705462,1.8332381795421094e-05,1.790627082960235e-05,1.8765194343426955e-05,None,2006
Kuwait,KWT,Avian infectious bronchitis,2006,3010.0,2897.1666666666665,2756.035378984858,3043.0822819732107,0.00010535151515151514,0.00010021946832672211,0.00011065753752629856,Adjusted_Susceptible_Cases,2005-2011
Kuwait,KWT,Infectious bursal disease (Gumboro disease),2006,5930.0,5930.0,5694.359923584831,6173.316578331081,0.00010781818181818182,0.00010353381679245149,0.00011224211960601964,None,2006
Kuwait,KWT,Newcastle disease (velogenic),2006,8270.0,17345.0,16898.209784981467,17802.025631777746,0.00031536363636363636,0.000307240177908754,0.0003236731933050498,Adjusted_Susceptible_Cases,2005-2007
Laos,LAO,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,2500.0,2500.0,2403.277103923773,2599.2817719782374,0.00010592547083871788,0.0001018273035156144,0.0001101320582157167,None,2006
Sri Lanka,LKA,Fowl cholera (-2011),2006,5341.0,5143.021050555843,4737.800154606901,5599.80214217678,5.775365858391082e-05,5.3203222362543945e-05,6.288309106216416e-05,Adjusted_Susceptible_Cases,2005-2011
Sri Lanka,LKA,Fowl pox (-2005),2006,4570.0,5015.690182158791,4415.231035929252,5714.08921678842,5.632379402992433e-05,4.958092594052007e-05,6.416648007084052e-05,None,2005
Sri Lanka,LKA,Infectious bursal disease (Gumboro disease),2006,38732.0,39670.28333333333,38117.688768698456,41334.30305294834,0.0004454782465478583,0.00042804335457994247,0.00046416438954024477,Adjusted_Susceptible_Cases,2005-2011
Sri Lanka,LKA,Newcastle disease (velogenic),2006,11543.0,9140.35,8606.447661889519,9741.73236934068,0.00010264174461825246,9.66462775475797e-05,0.00010939498006019786,Adjusted_Susceptible_Cases,2005-2010
Lesotho,LSO,Fowl pox (-2005),2006,15.0,15.531914893617023,8.93738126470923,24.76843391836056,8.510638297872341e-06,4.897195213539305e-06,1.3571744612800307e-05,None,2005
Lesotho,LSO,Marek's disease (-2011),2006,1.0,1.0,0.05703107824502196,4.398728747398594,5.47945205479452e-07,3.124990588768327e-08,2.4102623273416955e-06,None,2006
Lesotho,LSO,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2006,300.0,310.63829787234044,276.7992483212788,347.12680182968194,0.00017021276595744682,0.00015167082099796098,0.00019020646675599012,None,2005
Lesotho,LSO,Newcastle disease (velogenic),2006,1805.0,1816.276595744681,1610.3474292538122,2042.7116764443592,0.0004976100262314195,0.00044119107650789373,0.0005596470346422903,None,2005-2006
Luxembourg,LUX,Avian chlamydiosis,2006,2.0,2.0,0.3324680229253927,6.1718352759094035,1.1560693641618498e-05,1.92178047933753e-06,3.567534841566129e-05,None,2006
Latvia,LVA,Newcastle disease (velogenic),2006,0.0,0.0,0.0,0.0,0.0,,,None,2006
Moldova,MDA,Fowl cholera (-2011),2006,1861.0,1860.9999999999998,1760.6187353844578,1966.4987625841143,4.298914298914298e-05,4.067033345771444e-05,4.542616684185988e-05,None,2006
Madagascar,MDG,Avian infectious bronchitis,2006,328.0,328.0,282.75480219126734,378.3625354897425,3.5782468772159494e-06,3.0846539267034022e-06,4.127666344730732e-06,None,2006
Madagascar,MDG,Fowl cholera (-2011),2006,800.0,800.0,725.3149438509972,879.8025352878808,8.72743140784378e-06,7.91267052692955e-06,9.598020348965045e-06,None,2006
Madagascar,MDG,Fowl pox (-2005),2006,87.0,88.8969334180517,65.04992377354992,117.97190882085887,9.69802360967127e-07,7.09648434773904e-07,1.2869896778580578e-06,None,2005
Madagascar,MDG,Marek's disease (-2011),2006,1205.0,1006.9999999999999,943.0241385005828,1076.0736982825888,1.0985654284623356e-05,1.028772310588101e-05,1.1739199239432594e-05,Adjusted_Susceptible_Cases,2005-2011
Madagascar,MDG,Newcastle disease (velogenic),2006,1238.0,1238.0,1146.2318673296938,1334.885670688098,1.3505700103638247e-05,1.2504574999505741e-05,1.4562653910304889e-05,None,2006
Mexico,MEX,Avian infectious bronchitis,2006,5713.0,5713.0,5506.448712748144,5924.669051281089,2.9412644011157242e-06,2.834924133620799e-06,3.050239483445675e-06,None,2006
Mexico,MEX,Avian infectious laryngotracheitis,2006,251.0,251.0,210.2596427678471,296.85765552260295,1.2922411424471325e-07,1.0824946652623455e-07,1.5283333701860787e-07,None,2006
Mexico,MEX,Fowl cholera (-2011),2006,32.0,32.0,22.154189335156065,44.402452399816255,3.294957494685916e-08,2.281159755892602e-08,4.572006041162787e-08,None,2006
Mexico,MEX,Fowl typhoid,2006,20.0,20.0,10.271131060760393,34.821522971040466,1.0296742170893486e-08,5.287959416805274e-09,1.792741220153243e-08,None,2006
Mexico,MEX,Infectious bursal disease (Gumboro disease),2006,2109.0,2109.0,1984.9271860254264,2238.1904573385673,1.0857914619207181e-06,1.0219141731250474e-06,1.1523035034284704e-06,None,2006
Mexico,MEX,Marek's disease (-2011),2006,55.0,55.0,36.92754138258039,78.18393277714381,2.8316040969957088e-08,1.9011668631071493e-08,4.02519898856359e-08,None,2006
Mexico,MEX,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2006,301.0,301.0,255.436351531586,351.68096814542025,1.5496596967194696e-07,1.3150811263972274e-07,1.810584127701799e-07,None,2006
Mali,MLI,Fowl cholera (-2011),2006,50.0,50.0,37.39075299799542,65.16790031855189,1.3698630136986302e-06,1.0244041917259019e-06,1.785421926535668e-06,None,2005
Mali,MLI,Fowl pox (-2005),2006,51.0,51.0,38.253143950919885,66.30550697325049,1.3972602739726028e-06,1.0480313411210927e-06,1.816589232143849e-06,None,2005
Mali,MLI,Newcastle disease (velogenic),2006,2435.0,2435.0,2332.422552811075,2542.689986187243,3.3356164383561644e-05,3.1950993874124314e-05,3.483136967379785e-05,None,2006
Myanmar,MMR,Avian infectious bronchitis,2006,102.0,102.0,76.77408726876705,132.34198499689404,1.6701269951468073e-07,1.2570830948561242e-07,2.1669404091630053e-07,None,2006
Myanmar,MMR,Avian infectious laryngotracheitis,2006,15.0,23.0,12.211040237639406,38.88685019529417,3.76597263611535e-08,1.9994105823240643e-08,6.367252771312812e-08,Adjusted_Susceptible_Cases,2005-2007
Myanmar,MMR,Avian tuberculosis (-2005),2006,2.0,2.2924041581664727,0.13073828091360587,10.083664071182941,3.753535361118253e-09,2.1406816887539195e-10,1.6510783897328028e-08,None,2005
Myanmar,MMR,Fowl cholera (-2011),2006,89.0,89.0,65.34680426347781,117.76995593871042,1.4572676722359398e-07,1.0699751161471448e-07,1.928341006181278e-07,None,2006
Myanmar,MMR,Fowl pox (-2005),2006,215.0,246.4334470028959,203.0171644916002,295.71516627213464,4.0350505132021227e-07,3.324161244074327e-07,4.841979235935478e-07,None,2005
Myanmar,MMR,Fowl typhoid,2006,107.0,107.0,80.84503908062003,138.27225439857745,1.751995965497141e-07,1.32374002149257e-07,2.2640414191261874e-07,None,2006
Myanmar,MMR,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,13797.0,13797.0,13568.059107840249,14028.499830219673,4.518184735694216e-05,4.443212115245394e-05,4.593995346639663e-05,None,2006
Myanmar,MMR,Infectious bursal disease (Gumboro disease),2006,418.0,418.0,363.9972554620298,477.12011739985087,6.844245921287897e-07,5.960016103004752e-07,7.812266548991225e-07,None,2006
Myanmar,MMR,Marek's disease (-2011),2006,92.0,92.0,68.64698161749418,120.46680723638093,1.50638905444614e-07,1.1240115405365067e-07,1.9724986939669268e-07,None,2006
Myanmar,MMR,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2006,7725.0,7724.999999999999,7487.5147109477675,7967.603074174613,1.2648755919126556e-05,1.2259902397365402e-05,1.304598919685658e-05,None,2006
Myanmar,MMR,Newcastle disease (velogenic),2006,18574.0,18574.0,18284.758495770362,18868.35912069963,3.041268510574196e-05,2.9939087023064718e-05,3.089466266824013e-05,None,2006
Myanmar,MMR,Pullorum disease,2006,14.0,14.0,7.886560377089394,22.664386265925717,4.584662339618687e-08,2.5826583107121924e-08,7.422039868854332e-08,None,2006
Mozambique,MOZ,Fowl pox (-2005),2006,32.0,38.24704323501987,23.054583668170338,59.53583042166147,7.851989988712764e-07,4.733028878704648e-07,1.2222506758706934e-06,None,2005
Mozambique,MOZ,Newcastle disease (velogenic),2006,1716.0,1972.0625,1761.8583827684415,2207.699675501467,4.0485783206733723e-05,3.617036302131886e-05,4.532333556767536e-05,Adjusted_Susceptible_Cases,2005-2021
Mauritania,MRT,Newcastle disease (velogenic),2006,1550.0,1550.0000000000002,1474.1103109225417,1628.4485381032762,0.0003137651821862349,0.0002984028969478829,0.00032964545305734337,None,2006
Malawi,MWI,Newcastle disease (velogenic),2006,8.0,8.0,2.498632840161039,20.95459419991193,2.909090909090909e-07,9.085937600585598e-08,7.619852436331613e-07,None,2006
Malaysia,MYS,Avian infectious bronchitis,2006,10.0,10.84731167085885,2.5725138083790298,31.948913279193256,1.4080706560456056e-08,3.3393354185460043e-09,4.147232848654376e-08,Adjusted_Susceptible_Cases,2005-2008
Malaysia,MYS,Duck virus hepatitis,2006,1.0,1.0,0.057031078245021974,4.398728747398595,2.5961652043766154e-09,1.4806210090780622e-10,1.1419826517487366e-08,None,2006
Malaysia,MYS,Fowl cholera (-2011),2006,32.0,30.027956675051037,13.354523546885268,61.818300914539314,3.8978768139148005e-08,1.7335274676725857e-08,8.024526091400504e-08,Adjusted_Susceptible_Cases,2005-2007
Malaysia,MYS,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,55.0,55.0,41.71570289238475,70.84294025531803,1.4278908624071384e-07,1.0830085632532221e-07,1.8391997646658806e-07,None,2006
Malaysia,MYS,Infectious bursal disease (Gumboro disease),2006,15.0,14.513978337525518,6.158822562177753,33.86813793102354,1.884034276847985e-08,7.994660417927757e-09,4.396364061677556e-08,Adjusted_Susceptible_Cases,2005-2007
Malaysia,MYS,Marek's disease (-2011),2006,2.0,2.0139783375255185,0.1148593561511971,8.858944409911528,5.2286204822520134e-09,2.9819386383683913e-10,2.2999283224519034e-08,None,2005-2006
Malaysia,MYS,Newcastle disease (velogenic),2006,74.0,83.05,48.919877719524855,137.24885040820342,1.0780576011173895e-07,6.350204216889464e-08,1.7816034488523448e-07,Adjusted_Susceptible_Cases,2005-2010
Namibia,NAM,Avian chlamydiosis,2006,25.0,25.0,15.690171521104876,39.320483777664954,1.4792899408284024e-06,9.284125160417087e-07,2.326655844832246e-06,None,2006
Namibia,NAM,Fowl pox (-2005),2006,79.0,80.42771084337349,63.97093588055814,99.48935544338406,9.518072289156626e-06,7.5705249562790695e-06,1.177388821815196e-05,None,2005
Namibia,NAM,Newcastle disease (velogenic),2006,396.0,362.66666666666663,313.3066513985363,417.8106944315917,2.145956607495069e-05,1.853885511233943e-05,2.472252629772732e-05,Adjusted_Susceptible_Cases,2005-2008
Niger,NER,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,700.0,700.0,649.4157984002347,753.1429946116149,5.7978216755704646e-05,5.378852846318257e-05,6.237983969947528e-05,None,2006
Nigeria,NGA,Fowl pox (-2005),2006,60.0,63.418595209094605,48.695527398585554,80.84608199020708,3.2480714575720667e-07,2.494009085715009e-07,4.140644404107917e-07,None,2005
Nigeria,NGA,Fowl typhoid,2006,800.0,845.5812694545946,788.3311154622952,905.5360187464447,4.330761943429422e-06,4.037547326311371e-06,4.637828521108552e-06,None,2005
Nigeria,NGA,High pathogenicity avian influenza viruses (poultry) (Inf. with),2006,66819.0,66819.0,65630.19505316834,68043.60946645719,0.00017111139564660692,0.00016806708080196756,0.00017424739940193903,None,2006
Nigeria,NGA,Infectious bursal disease (Gumboro disease),2006,10.0,10.569765868182433,5.2959893432872835,18.536682545465652,5.413452429286777e-08,2.71241451640834e-08,9.493819485513778e-08,None,2005
